time,cp_0,cp_1,psi_0,psi_1,psi_e_0,psi_e_1,psi_e_left,psi_e_right,rho_e_0,rho_e_1,rho_e_left,rho_e_right
15,0.26635131937491,0.28230088648349,0.10501313268391,0.03509714016957,0.10501313268391,0.03509714016957,0,-0.11975322836353,1.7265478083611,1.7513812938573,1.5543587843194,1.4999999999925
16,0.26675615741192,0.2818749315921,0.10540908385703,0.039390888936434,0.10540908385703,0.039390888936434,0,-0.1150584931607,1.727231110235,1.7506780167858,1.5543575465543,1.4999999999925
17,0.26716147620172,0.28144948440246,0.10580504338437,0.043684501709285,0.10580504338437,0.043684501709285,0,-0.11036403405706,1.7279148901375,1.7499752737387,1.5543564776791,1.4999999999925
18,0.26756727546218,0.28102454518286,0.10620132870885,0.04797829542963,0.10620132870885,0.04797829542963,0,-0.10566953429774,1.7285991481422,1.7492730646034,1.5543550837048,1.4999999999925
19,0.26797355692674,0.28060011210288,0.10659782747812,0.0522721756896,0.10659782747812,0.052272175689599,0,-0.10097508652357,1.7292838876472,1.7485713858455,1.5543535421053,1.4999999999925
20,0.26838031962936,0.28017618611038,0.10699344501431,0.056565040905586,0.10699344501431,0.056565040905586,0,-0.096281793146638,1.7299691075355,1.74787023848,1.5543535541059,1.4999999999925
21,0.26878756867552,0.27975276184423,0.10738934585182,0.060858104468782,0.10738934585182,0.060858104468782,0,-0.091588435719829,1.7306548167662,1.7471696132228,1.5543533161849,1.4999999999925
22,0.26919530036268,0.27932984314785,0.10778609122063,0.065151895058431,0.10778609122063,0.065151895058431,0,-0.086894489105881,1.7313410096351,1.7464695158444,1.554351949978,1.4999999999925
23,0.26960351776119,0.27890742680366,0.10818402154973,0.069446783008725,0.10818402154973,0.069446783008725,0,-0.082199579916894,1.7320276916951,1.7457699405728,1.5543489306335,1.4999999999925
24,0.27001222313499,0.27848551045086,0.10858240444299,0.073742058162067,0.10858240444299,0.073742058162067,0,-0.077504416060165,1.7327148671343,1.7450708830496,1.5543454006568,1.4999999999925
25,0.27042141710488,0.27806409339762,0.1089805135068,0.078037001379985,0.1089805135068,0.078037001379984,0,-0.072809715984725,1.7334025374045,1.7443723416503,1.5543424908265,1.4999999999925
26,0.27083109924839,0.27764317613462,0.10937710177736,0.082330362892421,0.10937710177736,0.082330362892421,0,-0.068116729882763,1.7340907022267,1.7436743166936,1.5543421399565,1.4999999999925
